ring_id,vertex_id,x,y
10,3,63.8109,-388.402
10,4,51.3333,-350
10,5,63.8109,-311.598
10,6,96.4776,-287.864
10,7,136.856,-287.864
10,8,169.522,-311.598
10,9,182,-350
11,0,402.856,-388.402
11,1,370.189,-412.136
11,2,329.811,-412.136
11,3,297.144,-388.402
11,4,284.667,-350
11,5,297.144,-311.598
11,6,329.811,-287.864
11,7,370.189,-287.864
11,8,402.856,-311.598
11,9,415.333,-350
12,0,636.189,-388.402
12,1,603.522,-412.136
12,2,563.144,-412.136
12,3,530.478,-388.402
12,4,518,-350
12,5,530.478,-311.598
12,6,563.144,-287.864
12,7,603.522,-287.864
12,8,636.189,-311.598
12,9,648.667,-350
13,0,-530.478,-155.069
13,1,-563.144,-178.802
13,2,-603.522,-178.802
13,3,-636.189,-155.069
13,4,-648.667,-116.667
13,5,-636.189,-78.2647
13,6,-603.522,-54.531
13,7,-563.144,-54.531
13,8,-530.478,-78.2647
13,9,-518,-116.667
14,0,-297.144,-155.069
14,1,-329.811,-178.802
14,2,-370.189,-178.802
14,3,-402.856,-155.069
14,4,-415.333,-116.667
14,5,-402.856,-78.2647
14,6,-370.189,-54.531
14,7,-329.811,-54.531
14,8,-297.144,-78.2647
14,9,-284.667,-116.667
15,0,-63.8109,-155.069
15,1,-96.4776,-178.802
15,2,-136.856,-178.802
15,3,-169.522,-155.069
15,4,-182,-116.667
15,5,-169.522,-78.2647
15,6,-136.856,-54.531
15,7,-96.4776,-54.531
15,8,-63.8109,-78.2647
15,9,-51.3333,-116.667
16,0,169.522,-155.069
16,1,136.856,-178.802
16,2,96.4776,-178.802
16,3,63.8109,-155.069
16,4,51.3333,-116.667
16,5,63.8109,-78.2647
16,6,96.4776,-54.531
16,7,136.856,-54.531
16,8,169.522,-78.2647
16,9,182,-116.667
17,0,402.856,-155.069
17,1,370.189,-178.802
17,2,329.811,-178.802
17,3,297.144,-155.069
17,4,284.667,-116.667
17,5,297.144,-78.2647
17,6,329.811,-54.531
17,7,370.189,-54.531
17,8,402.856,-78.2647
17,9,415.333,-116.667
18,0,636.189,-155.069
18,1,603.522,-178.802
18,2,563.144,-178.802
18,3,530.478,-155.069
18,4,518,-116.667
18,5,530.478,-78.2647
18,6,563.144,-54.531
18,7,603.522,-54.531
18,8,636.189,-78.2647
18,9,648.667,-116.667
19,0,-530.478,78.2647
19,1,-563.144,54.531
19,2,-603.522,54.531
19,3,-636.189,78.2647
19,4,-648.667,116.667
19,5,-636.189,155.069
19,6,-603.522,178.802
19,7,-563.144,178.802
19,8,-530.478,155.069
19,9,-518,116.667
20,0,-297.144,78.2647
20,1,-329.811,54.531
20,2,-370.189,54.531
20,3,-402.856,78.2647
20,4,-415.333,116.667
20,5,-402.856,155.069
20,6,-370.189,178.802
20,7,-329.811,178.802
20,8,-297.144,155.069
20,9,-284.667,116.667
21,0,-63.8109,78.2647
21,1,-96.4776,54.531
21,2,-136.856,54.531
21,3,-169.522,78.2647
21,4,-182,116.667
21,5,-169.522,155.069
21,6,-136.856,178.802
21,7,-96.4776,178.802
21,8,-63.8109,155.069
21,9,-51.3333,116.667
22,0,169.522,78.2647
22,1,136.856,54.531
22,2,96.4776,54.531
22,3,63.8109,78.2647
22,4,51.3333,116.667
22,5,63.8109,155.069
22,6,96.4776,178.802
22,7,136.856,178.802
22,8,169.522,155.069
22,9,182,116.667
23,0,402.856,78.2647
23,1,370.189,54.531
23,2,329.811,54.531
23,3,297.144,78.2647
23,4,284.667,116.667
23,5,297.144,155.069
23,6,329.811,178.802
23,7,370.189,178.802
23,8,402.856,155.069
23,9,415.333,116.667
24,0,636.189,78.2647
24,1,603.522,54.531
24,2,563.144,54.531
24,3,530.478,78.2647
24,4,518,116.667
24,5,530.478,155.069
24,6,563.144,178.802
24,7,603.522,178.802
24,8,636.189,155.069
24,9,648.667,116.667
25,0,-530.478,311.598
25,1,-563.144,287.864
25,2,-603.522,287.864
25,3,-636.189,311.598
25,4,-648.667,350
25,5,-636.189,388.402
25,6,-603.522,412.136
25,7,-563.144,412.136
25,8,-530.478,388.402
25,9,-518,350
26,0,-297.144,311.598
26,1,-329.811,287.864
26,2,-370.189,287.864
26,3,-402.856,311.598
26,4,-415.333,350
26,5,-402.856,388.402
26,6,-370.189,412.136
26,7,-329.811,412.136
26,8,-297.144,388.402
26,9,-284.667,350
27,0,-63.8109,311.598
27,1,-96.4776,287.864
27,2,-136.856,287.864
27,3,-169.522,311.598
27,4,-182,350
27,5,-169.522,388.402
27,6,-136.856,412.136
27,7,-96.4776,412.136
27,8,-63.8109,388.402
27,9,-51.3333,350
28,0,169.522,311.598
28,1,136.856,287.864
28,2,96.4776,287.864
28,3,63.8109,311.598
28,4,51.3333,350
28,5,63.8109,388.402
28,6,96.4776,412.136
28,7,136.856,412.136
28,8,169.522,388.402
28,9,182,350
29,0,402.856,311.598
29,1,370.189,287.864
29,2,329.811,287.864
29,3,297.144,311.598
29,4,284.667,350
29,5,297.144,388.402
29,6,329.811,412.136
29,7,370.189,412.136
29,8,402.856,388.402
29,9,415.333,350
30,0,636.189,311.598
30,1,603.522,287.864
30,2,563.144,287.864
30,3,530.478,311.598
30,4,518,350
30,5,530.478,388.402
30,6,563.144,412.136
30,7,603.522,412.136
30,8,636.189,388.402
30,9,648.667,350
31,0,-530.478,544.931
31,1,-563.144,521.198
31,2,-603.522,521.198
31,3,-636.189,544.931
31,4,-648.667,583.333
31,5,-636.189,621.735
31,6,-603.522,645.469
31,7,-563.144,645.469
31,8,-530.478,621.735
31,9,-518,583.333
32,0,-297.144,544.931
32,1,-329.811,521.198
32,2,-370.189,521.198
32,3,-402.856,544.931
32,4,-415.333,583.333
32,5,-402.856,621.735
32,6,-370.189,645.469
32,7,-329.811,645.469
32,8,-297.144,621.735
32,9,-284.667,583.333
